0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,43,0,0,0,0,24,48,53,0,78,6,76,91,20,0,0,19,29,113,0
6,3,22,0,0,0,55,53,68,65,0,76,0,0,0,40,24,93,62,61,0,0
5,3,0,0,0,30,28,19,48,53,0,17,74,0,0,0,102,21,93,115,0,0
10,5,131,0,0,0,0,23,24,53,0,77,86,83,3,17,0,0,55,66,0,0
11,6,2,22,0,0,0,21,53,67,0,164,76,87,0,0,0,24,47,39,42,0
5,3,0,0,0,28,57,48,41,53,0,17,0,0,0,30,102,103,107,115,0,0
6,3,0,0,0,34,96,27,147,53,0,74,0,0,0,96,19,21,26,49,73,0
12,0,0,0,28,21,58,53,61,0,0,37,3,17,0,0,0,51,57,103,0,0
5,90,17,0,0,0,0,28,48,0,0,0,0,0,0,0,0,0,0,0,0,0
12,6,2,0,0,0,55,53,60,0,0,11,76,32,0,0,0,24,57,103,0,0
5,6,126,0,64,0,21,55,53,66,0,76,17,0,0,0,0,25,121,67,0,0
32,0,0,0,34,96,48,53,0,0,0,77,86,0,0,0,25,23,28,27,24,103
4,2,98,0,0,34,29,55,0,0,0,77,83,0,0,0,0,30,24,42,113,66
3,2,22,0,0,96,35,53,54,0,0,12,6,32,0,0,0,34,47,103,0,0
11,6,22,0,0,0,0,57,53,54,0,11,87,126,0,0,94,106,103,49,0,0
11,17,0,0,0,25,96,19,21,53,0,6,3,32,0,0,0,34,24,42,103,0
11,6,88,0,0,0,0,34,147,53,0,76,1,0,0,96,26,103,68,0,0,0
6,3,17,0,0,0,30,29,48,53,0,90,0,0,0,28,21,130,103,49,0,0
11,32,0,0,0,0,23,24,55,53,0,9,6,3,0,0,0,7,21,103,73,66
126,0,0,0,0,48,26,53,49,0,0,11,83,90,95,0,0,28,34,0,0,0
3,2,22,0,0,0,44,29,53,0,0,78,158,6,74,0,0,0,103,121,0,0
10,6,17,0,0,0,24,55,145,53,0,11,76,87,0,0,19,35,49,0,0,0
6,3,0,0,55,35,53,61,66,0,0,87,0,0,0,24,57,54,68,65,0,0
11,6,17,0,0,0,0,24,55,53,0,9,37,3,32,108,0,0,63,103,0,0
11,6,3,0,0,0,0,34,53,49,0,76,87,0,0,0,24,113,68,67,66,0
11,6,17,0,0,0,24,55,53,67,0,9,43,87,0,0,0,123,103,49,0,0
3,0,0,0,44,24,55,46,53,66,0,9,83,6,87,0,0,0,57,118,0,0
6,88,0,0,96,48,26,53,103,0,0,76,0,0,0,0,34,24,57,29,49,0
5,0,0,0,0,48,45,123,53,67,0,11,17,0,0,117,61,68,65,0,0,0
6,0,0,0,0,52,29,47,53,67,0,37,88,0,0,103,49,54,62,18,0,0
6,0,0,0,57,55,54,61,65,0,0,79,76,3,0,0,0,24,53,103,68,0
5,0,0,0,0,96,24,48,53,68,0,74,0,34,27,49,113,128,0,0,0,0
5,22,0,0,0,29,55,53,66,0,0,11,77,37,0,0,0,48,103,49,0,0
5,17,0,64,0,50,48,35,49,0,0,5,17,0,0,0,102,21,63,103,107,0
11,6,17,0,0,0,0,24,55,53,0,79,3,0,64,0,173,113,117,128,0,0
10,6,22,0,0,0,27,53,60,0,0,76,43,31,0,0,0,23,121,0,0,0
10,22,0,0,51,44,24,46,53,0,0,11,6,3,87,0,0,0,0,7,24,113
8,6,2,17,0,0,45,53,65,0,0,77,87,0,0,0,0,24,55,103,66,0
11,6,43,17,0,0,21,53,54,174,0,76,32,0,0,0,0,55,103,49,0,0
5,22,0,0,0,0,28,19,48,53,0,76,108,0,0,0,103,49,175,61,0,0
11,22,0,0,0,96,26,49,0,0,0,9,43,0,0,0,34,49,61,67,0,0
6,0,0,0,53,49,60,176,128,0,0,75,76,3,0,0,0,40,24,21,55,103
11,2,22,0,0,0,0,53,66,0,0,9,5,32,0,0,94,24,55,103,49,0
9,91,2,88,0,0,33,21,53,66,0,5,97,0,0,0,0,96,24,55,93,0
6,3,15,17,0,0,0,0,53,61,0,79,90,87,0,0,24,55,68,67,0,0
3,22,0,0,23,35,53,60,120,0,0,11,76,22,0,0,0,19,49,67,0,0
17,0,0,0,21,55,53,61,65,0,0,6,76,87,0,0,0,33,24,49,66,70
6,22,0,0,0,0,24,55,53,67,0,12,0,0,19,24,21,57,49,62,0,0
5,0,0,0,0,55,41,63,53,67,0,11,5,3,17,0,0,94,106,73,54,0
6,2,17,0,0,96,35,53,68,0,0,9,76,0,0,0,24,21,46,103,49,65
79,6,3,0,0,0,23,40,35,53,0,158,14,76,0,0,103,73,66,0,0,0
6,2,0,0,0,0,145,53,16,66,0,76,98,0,0,24,106,63,93,18,0,0
5,2,0,0,0,58,55,35,53,61,0,0,0,0,0,0,0,0,0,0,0,0
5,22,0,0,0,0,30,28,48,53,0,87,74,0,0,0,102,21,49,107,0,0
8,5,17,0,0,0,33,55,45,53,0,77,86,83,3,0,0,0,28,48,103,0
6,0,0,0,24,55,177,53,54,66,0,158,11,97,32,74,0,0,0,113,0,0
11,6,4,0,0,0,33,96,24,53,0,76,0,0,0,51,34,96,49,66,0,0
5,17,0,0,0,0,23,53,66,120,0,77,86,87,0,0,0,28,47,70,72,0
6,3,98,0,0,57,53,66,120,70,0,0,0,0,0,34,96,19,103,109,0,0
11,6,22,0,0,0,34,21,42,0,0,3,32,74,0,0,0,96,47,67,0,0
6,37,3,22,0,0,0,33,24,57,53,178,76,32,0,64,0,0,94,103,61,68
17,0,0,0,0,34,96,24,57,53,0,6,0,0,33,21,57,29,48,26,103,0
5,3,17,0,0,0,30,28,21,48,53,77,86,83,0,0,33,102,96,24,114,49
8,6,17,0,0,0,0,28,48,53,0,3,32,74,0,0,24,103,61,66,0,0
5,3,17,0,0,0,0,96,48,53,0,86,83,32,74,0,0,28,21,147,113,0
17,0,0,0,0,28,96,147,48,53,0,11,32,74,0,0,94,19,21,58,113,0
10,11,3,17,0,0,0,53,68,0,0,12,0,0,0,7,45,39,93,65,0,0
0,0,0,0,0,0,0,0,0,0,0,11,3,132,0,0,0,0,33,103,66,0
6,3,17,0,0,0,0,24,55,53,68,12,76,32,0,0,106,103,71,0,0,0
6,22,0,0,0,51,96,44,147,53,0,11,76,3,32,0,0,0,34,24,21,49
5,17,0,0,25,44,21,48,39,53,0,77,83,32,0,0,0,0,28,24,113,0
0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,96,59,46,35,103,0,0
3,0,0,0,28,57,48,53,139,0,0,74,0,0,0,102,49,115,65,0,0,0
17,0,0,30,21,29,48,69,53,65,0,77,86,83,32,0,0,0,96,157,0,0
11,5,3,17,0,0,0,0,19,53,0,12,77,83,87,0,0,55,103,0,0,0
5,22,0,0,0,0,30,7,29,48,0,83,87,74,0,0,28,21,49,0,0,0
11,12,6,3,0,0,27,35,53,0,0,83,91,0,0,0,40,28,48,93,0,0
5,2,0,0,0,0,96,48,26,53,0,11,12,0,0,96,48,103,121,0,0,0
11,5,17,0,0,0,0,53,49,73,0,90,97,0,64,0,94,44,106,65,0,0
12,153,6,22,0,0,0,0,48,53,0,11,12,180,90,0,0,49,113,0,0,0
11,6,3,32,0,0,0,53,68,0,0,43,74,0,0,0,19,103,65,66,0,0
11,5,17,0,0,0,24,29,69,53,0,77,83,0,0,19,48,93,66,0,0,0
6,17,0,0,0,0,30,28,48,53,0,77,83,90,0,0,51,114,49,0,0,0
11,9,6,22,0,0,0,53,67,0,0,9,3,87,0,0,0,55,49,66,0,0
126,0,0,0,0,51,53,66,18,0,0,76,36,0,0,7,103,16,100,181,0,0
11,6,17,0,0,0,27,58,53,0,0,9,76,87,0,0,0,93,49,61,67,0
5,17,0,0,0,28,24,48,53,139,0,77,91,4,87,0,0,0,122,0,0,0
3,22,0,0,0,0,24,55,53,66,0,12,87,74,0,0,21,46,103,49,0,0
10,2,17,0,0,0,0,53,49,60,0,79,78,12,76,0,0,24,21,55,103,0
5,2,17,0,0,0,0,28,48,53,0,77,86,83,87,0,0,19,42,93,0,0
8,5,3,0,0,0,30,28,48,69,53,77,86,83,0,0,96,47,157,103,0,0
11,6,3,0,0,24,55,53,67,65,0,9,91,22,0,0,0,0,40,103,49,0
6,17,0,0,0,21,53,61,67,66,0,11,76,87,0,0,0,42,103,68,0,0
6,17,0,0,0,0,28,53,60,66,0,77,32,0,0,21,48,49,65,0,0,0
11,6,0,0,0,0,27,53,54,61,0,9,76,3,17,0,0,24,21,103,49,0
6,22,0,0,0,29,182,48,145,120,0,131,74,161,0,0,0,0,33,24,68,70
12,6,3,0,0,0,19,55,53,0,0,12,17,0,0,0,44,48,103,121,0,0
10,3,17,0,0,0,27,53,54,0,0,75,5,76,0,0,94,24,123,103,68,0
0,0,0,0,0,0,0,0,0,0,0,14,38,0,0,0,0,52,103,155,66,0
12,5,126,0,0,28,19,48,53,0,0,74,126,0,0,0,0,102,96,113,121,0
12,5,17,0,0,21,55,69,66,18,0,76,32,0,0,0,23,27,103,68,0,0
3,0,0,0,23,30,24,29,48,53,49,77,86,83,90,88,0,0,0,42,0,0
0,0,0,0,0,0,0,0,0,0,0,11,6,22,0,0,0,0,96,19,24,93
0,0,23,19,21,55,47,42,53,65,0,11,77,83,91,22,0,0,0,0,24,0
11,6,17,0,0,0,24,55,53,16,0,76,3,32,0,0,0,21,46,103,68,0
11,6,17,0,0,0,0,19,53,61,0,76,32,0,0,34,24,55,113,68,0,0
5,22,0,0,0,0,30,7,29,48,0,87,74,0,0,102,28,49,107,0,0,0
5,17,0,0,0,0,28,24,48,53,0,86,83,4,32,74,0,0,123,49,0,0
10,6,0,0,0,19,44,24,53,60,0,11,76,97,32,0,0,0,34,49,0,0
5,22,0,0,0,30,28,24,48,66,0,77,0,0,23,102,119,103,0,0,0,0
5,22,0,0,0,30,28,24,48,69,53,86,83,74,0,0,28,24,48,26,0,0
11,3,17,0,0,0,0,55,61,0,0,6,0,0,40,94,106,46,53,121,122,0
6,3,22,0,0,0,0,29,48,53,0,74,0,0,94,102,130,114,49,107,0,0
22,0,64,0,50,28,48,63,53,0,0,32,0,0,0,0,102,57,114,103,0,0
0,0,0,0,0,0,0,0,0,0,0,14,17,38,0,0,59,69,103,66,0,0
0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,52,39,103,66,18,0,0
5,88,0,0,0,34,19,48,53,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,22,0,0,25,35,53,68,0,0,12,87,0,64,0,0,21,57,118,54,0
5,0,0,0,33,52,19,29,55,53,0,77,83,0,0,0,42,49,122,0,0,0
11,6,2,0,0,0,21,47,53,71,0,164,77,88,0,0,0,24,42,103,0,0
6,37,22,0,0,0,25,55,53,0,0,9,76,3,0,0,0,0,19,103,66,0
183,11,6,32,0,0,0,63,53,0,0,79,75,89,76,0,0,0,24,103,0,0
9,0,0,7,57,53,54,61,0,0,0,11,87,0,0,0,0,24,147,55,103,67
11,6,3,0,0,33,57,35,53,60,0,13,1,0,0,52,55,49,54,0,0,0
10,6,13,3,0,0,0,0,53,60,0,11,76,88,0,0,23,27,121,0,0,0
4,2,17,20,0,0,0,48,53,0,0,76,74,0,0,0,34,96,103,49,0,0
11,12,6,2,17,0,0,0,0,53,0,12,0,0,21,171,59,47,121,0,0,0
6,38,22,0,0,52,59,35,66,0,0,11,99,0,0,0,105,0,0,0,0,0
11,6,37,0,0,0,96,24,63,53,0,76,43,0,0,0,0,24,57,103,66,0
11,3,17,0,0,0,21,55,53,68,0,78,9,87,0,0,0,103,71,0,0,0
11,6,0,0,0,0,19,53,49,60,0,76,3,0,0,52,24,21,55,121,66,0
6,17,0,0,0,0,44,55,53,60,0,76,32,0,0,34,96,19,103,0,0,0
12,88,0,0,0,19,57,53,62,0,0,81,76,0,0,0,94,24,47,113,110,0
6,3,22,0,0,0,51,49,66,0,0,178,11,86,87,74,0,0,24,21,69,0
9,6,2,22,0,0,0,55,53,0,0,11,76,32,0,0,0,24,57,103,0,0
5,22,0,0,0,0,24,55,45,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,0,0,0,28,21,57,48,53,0,83,76,74,88,0,0,0,55,0,0,0
79,6,17,0,0,0,0,7,46,53,0,76,32,0,0,24,117,16,100,66,0,0
5,0,0,0,0,7,55,53,71,0,0,11,153,76,17,0,0,19,24,66,0,0
11,8,5,17,0,0,0,48,53,0,0,9,12,74,0,0,0,51,103,49,0,0
126,0,64,0,48,42,177,53,65,0,0,90,0,0,0,52,61,146,104,0,0,0
11,2,0,0,0,25,40,21,53,120,0,6,43,22,0,0,0,24,55,93,66,0
6,4,137,17,0,0,0,48,53,0,0,76,91,32,0,0,0,34,96,49,0,0
8,5,0,0,0,30,28,34,48,53,0,77,86,83,3,0,0,102,96,114,113,0
8,6,2,0,0,0,55,53,60,0,0,77,86,83,3,97,0,0,0,0,103,0
9,6,2,0,0,0,0,55,53,61,0,76,31,0,0,19,103,68,0,0,0,0
9,6,22,0,0,7,21,53,61,0,0,11,0,0,0,0,52,24,103,61,67,0
6,0,0,28,96,48,39,53,117,0,0,43,0,0,0,0,102,119,114,49,0,0
6,22,0,0,0,0,44,55,53,65,0,76,22,154,0,0,7,49,113,109,0,0
5,22,0,0,0,0,24,53,65,66,0,11,77,87,0,0,19,55,93,0,0,0
5,3,22,0,0,0,0,28,24,48,53,74,0,0,102,7,58,103,107,0,0,0
11,5,17,0,0,0,34,48,53,0,0,79,76,87,0,0,0,96,103,49,0,0
12,17,0,0,19,47,53,117,60,0,0,11,6,37,3,87,0,0,0,0,24,66
10,43,17,0,0,0,0,51,24,53,0,9,76,87,0,0,34,106,93,128,0,0
6,17,0,0,0,53,49,68,65,0,0,11,97,32,0,0,0,24,55,67,0,0
13,0,0,0,26,35,53,67,65,0,0,6,17,0,0,94,55,117,61,68,0,0
8,5,0,0,0,0,33,7,29,55,0,86,83,5,74,0,0,0,28,55,49,0
5,22,0,0,50,34,29,48,0,0,0,156,91,32,0,0,0,0,34,96,19,147
17,0,0,50,44,21,48,53,60,0,0,76,32,108,0,0,0,0,19,24,66,0
11,6,2,0,0,0,7,53,71,0,0,79,76,0,0,0,103,111,121,122,0,0
9,6,3,17,0,0,0,0,53,61,0,76,32,0,0,27,24,113,68,128,0,0
11,0,0,0,0,52,30,28,24,58,48,90,131,17,0,64,0,94,103,117,107,0
6,22,0,0,0,55,53,68,66,0,0,76,13,1,32,0,0,0,23,0,0,0
11,5,17,0,0,0,30,28,21,48,0,77,86,83,32,0,0,28,48,53,0,0
5,87,0,0,0,28,44,48,53,0,0,77,83,88,0,0,0,30,119,24,49,0
11,3,22,0,0,35,53,54,61,0,0,9,6,32,0,0,0,103,67,66,0,0
5,3,17,0,0,0,24,55,53,66,0,86,83,1,74,0,0,0,29,48,0,0
6,88,0,0,0,0,96,53,61,120,0,92,0,0,23,51,42,103,67,0,0,0
11,8,5,0,0,19,48,35,53,0,0,77,86,91,161,184,0,0,0,42,103,0
10,22,0,0,0,21,55,53,66,0,0,79,76,32,0,64,0,0,51,113,73,0
11,3,2,22,0,0,0,0,53,61,0,6,32,0,0,94,55,121,71,67,0,0
11,5,2,0,0,0,0,24,48,53,0,77,83,32,0,0,33,30,94,28,103,0
5,3,22,0,0,0,0,28,48,145,0,86,83,32,74,0,0,7,103,49,0,0
6,22,0,0,0,0,33,96,44,53,0,11,3,32,0,0,94,118,46,49,0,0
11,22,0,0,19,21,55,69,53,65,0,76,3,87,0,0,0,57,49,66,0,0
6,17,0,0,0,0,96,57,67,0,0,186,76,31,126,0,0,51,94,24,0,0
8,5,4,17,0,0,0,30,28,55,53,11,86,83,87,74,0,102,0,0,65,0
11,6,17,0,0,0,52,34,53,0,0,77,87,0,0,0,96,24,118,103,67,0
6,2,17,0,0,35,53,65,66,0,0,76,3,0,0,0,27,53,68,67,0,0
11,3,0,0,0,96,53,49,61,0,0,156,77,86,0,0,94,34,118,103,121,0
12,5,0,0,0,55,41,63,53,0,0,11,91,131,17,74,0,0,0,52,24,0
5,0,0,0,0,24,58,55,45,53,0,11,17,74,0,0,19,113,62,0,0,0
6,22,0,0,0,55,53,61,65,0,0,76,4,0,0,94,106,69,103,67,0,0
11,6,22,0,0,0,0,55,61,0,0,76,87,0,0,94,24,103,73,68,66,0
185,6,87,0,0,0,19,53,67,0,0,77,98,0,0,0,24,55,49,65,0,0
5,0,0,0,0,30,28,48,26,53,0,77,86,83,22,0,0,34,27,103,0,0
11,4,22,0,0,0,0,44,24,53,0,37,0,0,40,19,106,63,93,49,0,0
11,5,15,17,0,0,0,0,24,67,0,90,32,0,0,34,53,49,65,0,0,0
6,37,0,0,0,0,34,96,19,53,0,156,76,1,22,0,0,147,106,103,54,67
11,6,22,0,0,0,0,24,53,66,0,87,0,0,40,19,106,103,68,0,0,0
76,0,0,0,23,24,55,69,53,70,18,77,86,83,0,0,94,106,103,49,187,0
17,0,64,0,0,0,48,53,60,122,0,90,0,0,24,57,103,49,121,163,0,0
6,17,0,0,0,0,34,96,19,53,0,11,87,74,0,0,34,24,57,113,0,0
98,0,0,0,0,7,24,103,71,66,0,79,78,11,6,0,0,55,49,73,0,0
6,1,0,0,0,188,53,61,18,0,0,91,13,3,0,0,0,27,103,49,66,0
11,2,0,0,30,28,48,35,53,0,0,77,83,6,0,0,0,119,130,49,0,0
8,5,17,0,0,0,0,30,28,48,53,11,77,86,87,0,0,102,24,21,103,0
11,2,0,0,0,0,27,53,66,0,0,164,6,3,32,0,0,106,47,103,0,0
11,5,2,22,0,0,0,0,24,53,0,9,0,0,0,19,24,21,55,103,73,0
11,5,43,88,0,0,0,53,60,0,0,76,37,31,0,0,0,24,123,49,0,0
5,17,0,0,0,19,29,53,67,0,0,12,17,0,0,0,24,29,48,103,0,0
17,0,0,0,0,55,45,39,53,66,0,32,74,0,0,7,103,121,65,0,0,0
189,22,0,64,0,0,51,145,53,0,0,77,5,3,0,0,0,28,48,103,0,0
6,0,0,0,34,96,27,48,53,0,0,11,76,4,17,0,0,0,24,147,103,49
6,17,0,0,0,34,96,19,53,0,0,6,3,0,0,0,33,34,29,55,93,0
6,0,64,0,0,0,55,53,60,127,0,90,3,88,108,0,0,49,113,190,0,0
5,3,0,0,0,96,29,48,53,60,0,77,86,32,0,0,0,59,118,121,0,0
11,2,0,0,0,0,27,39,53,66,0,164,5,3,0,0,0,44,55,103,67,0
6,2,32,0,0,0,57,53,66,0,0,98,0,0,0,44,24,21,103,49,120,0
15,22,0,0,34,39,35,53,66,0,0,11,6,37,87,0,0,0,34,121,0,0
0,0,0,0,0,0,0,0,0,0,0,14,11,6,38,22,0,0,0,103,0,0
11,6,22,0,0,0,34,21,53,93,0,79,12,76,3,32,0,0,0,34,24,0
9,12,6,0,0,0,51,34,21,53,0,81,76,0,0,0,19,24,103,49,0,0
5,3,32,0,0,0,51,45,66,0,0,11,91,98,0,171,69,103,0,67,0,0
3,17,0,64,0,0,0,55,53,66,0,37,87,0,0,21,47,65,120,122,0,0
79,6,3,0,0,0,34,7,53,0,0,78,75,80,76,0,0,0,19,93,0,0
6,37,0,0,0,21,55,53,60,66,0,76,17,0,0,0,25,7,121,67,0,0
5,0,0,0,0,28,34,24,48,53,0,77,83,0,0,34,7,106,47,0,0,0
10,22,0,0,51,24,53,54,67,0,0,11,6,3,87,0,0,0,0,7,49,0
2,0,0,0,23,21,69,63,53,67,0,11,6,88,0,0,34,24,49,146,0,0
5,0,0,0,44,57,41,53,66,0,0,76,0,0,0,40,34,103,73,18,0,0
11,6,17,0,0,0,0,34,48,53,0,76,3,87,0,0,94,55,103,66,0,0
5,17,0,0,145,53,67,66,120,0,0,13,3,0,0,0,0,27,103,121,65,0
11,6,0,0,33,34,19,7,53,0,0,12,17,0,0,0,0,96,24,48,103,0
2,22,0,0,19,21,53,61,68,0,0,5,90,3,32,0,0,0,0,55,65,0
17,0,0,0,0,34,48,53,61,0,0,82,5,3,87,0,0,28,21,66,0,0
5,22,0,0,0,28,34,147,55,0,0,77,86,83,0,0,0,30,55,42,103,0
5,3,0,0,0,30,29,55,69,53,136,77,86,0,0,33,94,28,19,48,39,103
11,22,0,0,21,188,53,54,67,0,0,9,3,32,0,0,0,0,52,58,0,0
2,0,0,96,19,21,53,49,66,0,0,5,3,97,32,0,0,0,0,52,121,0
17,179,0,0,33,35,103,18,0,0,0,101,0,0,0,40,34,49,111,66,0,0
5,2,0,64,0,0,0,55,53,66,0,11,97,32,74,0,0,113,67,0,0,0
6,0,0,0,0,28,34,57,48,53,0,11,77,86,0,0,130,118,49,113,0,0
10,6,17,0,0,0,0,7,49,0,0,11,76,0,0,23,55,106,53,0,0,0
10,6,17,0,0,0,34,53,65,0,0,79,78,87,0,0,0,19,55,103,0,0
5,0,0,0,19,29,48,53,67,0,0,77,0,0,0,123,103,49,68,65,0,0
14,6,0,0,0,0,52,59,105,53,0,11,76,32,38,0,0,40,103,0,0,0
11,6,17,0,0,0,0,55,53,61,0,9,164,97,0,0,24,58,113,0,128,0
6,31,17,0,0,0,0,40,68,70,0,77,86,83,87,0,0,19,55,93,0,0
6,2,0,0,0,34,53,49,18,0,0,0,0,0,24,103,71,68,100,67,0,0
5,17,0,0,0,0,30,28,24,48,53,77,86,83,90,32,0,0,130,113,0,0
6,37,17,0,0,0,34,96,53,0,0,77,86,87,0,0,0,25,23,27,24,103
5,32,0,0,0,52,26,61,18,0,0,43,98,0,0,0,55,53,103,146,0,0
10,6,43,0,0,0,53,60,68,0,0,158,76,3,87,0,0,0,25,66,0,0
6,137,43,17,0,0,0,34,24,53,0,77,86,83,87,0,0,0,30,94,55,47
6,2,0,0,0,0,34,19,59,53,0,11,76,0,0,0,96,49,113,66,0,0
14,99,0,0,0,52,103,62,18,0,0,11,179,22,0,0,33,47,46,135,0,0
10,6,0,0,0,52,63,103,61,0,0,76,13,0,0,0,58,57,49,68,0,0
5,2,0,0,0,21,55,45,39,53,0,83,77,22,0,0,0,48,107,121,0,0
6,2,0,0,0,0,51,53,54,66,0,9,76,3,0,0,0,40,55,103,0,0
11,5,0,0,0,7,29,48,53,0,0,83,32,0,0,0,102,24,57,147,103,0
5,2,17,0,0,21,48,53,49,0,0,11,74,0,0,0,19,44,113,0,0,0
8,5,3,0,0,0,0,30,29,48,53,11,77,86,83,0,0,34,103,49,0,0
6,2,17,0,0,0,55,53,61,68,0,76,97,32,0,0,0,96,24,103,66,0
5,0,0,0,0,23,34,24,53,18,0,12,90,0,0,96,26,118,103,0,0,0
6,17,0,0,0,0,55,53,65,66,0,77,0,0,51,24,106,63,93,49,0,0
5,17,0,0,0,34,24,48,69,53,0,90,0,0,0,23,96,26,49,0,0,0
10,8,6,17,0,0,0,96,26,53,0,11,76,87,0,0,0,24,49,66,0,0
0,0,0,0,0,0,0,0,0,0,0,14,191,192,99,22,0,0,0,35,103,0
11,6,3,22,0,0,0,0,27,53,0,9,76,37,0,0,58,106,103,0,0,0
11,43,0,0,7,47,63,53,61,0,0,9,76,87,0,0,0,24,69,46,103,0
6,22,0,0,0,0,52,19,53,60,0,76,87,22,108,0,0,24,103,121,0,0
126,22,0,0,0,0,29,55,53,65,0,90,4,32,0,0,0,21,55,53,122,0
5,3,2,17,0,0,0,34,96,53,0,77,86,83,32,0,0,0,28,66,0,0
3,22,0,0,0,0,24,53,61,66,0,76,32,108,0,0,94,34,103,121,0,0
14,11,17,38,0,0,0,0,105,0,0,164,6,99,0,0,34,35,103,111,0,0
8,5,131,0,0,52,30,28,48,49,0,74,0,0,0,0,102,119,24,103,67,146
6,0,0,0,0,52,55,145,53,61,0,13,97,0,0,113,117,68,18,0,0,0
6,3,2,22,0,0,55,53,67,0,0,97,32,0,64,0,0,0,24,123,49,0
11,6,43,0,0,33,7,53,61,0,0,76,3,132,17,0,0,0,55,69,122,0
8,5,32,0,0,0,30,29,48,53,0,77,86,83,88,0,0,0,96,49,0,0
10,2,0,0,0,24,21,47,53,193,0,75,0,0,0,23,34,194,93,175,0,0
8,5,17,0,0,0,0,30,28,48,53,77,86,83,4,0,0,69,63,103,0,0
5,133,17,0,0,0,19,44,53,70,0,11,12,76,3,0,0,0,34,103,70,0
5,3,0,0,0,0,57,55,53,18,0,0,0,19,106,146,150,195,196,0,0,0
6,22,0,0,0,0,48,53,68,66,0,11,76,3,97,87,0,0,24,21,103,49
11,2,0,0,0,0,7,39,46,53,0,11,76,91,17,0,0,7,24,103,0,0
5,2,0,0,0,0,33,96,24,48,53,90,87,184,0,0,24,57,26,49,0,0
0,0,0,0,0,0,0,0,0,0,0,179,88,0,0,0,105,35,103,111,0,0
11,3,17,0,0,0,0,55,65,0,0,6,0,0,106,53,93,49,67,65,0,0
5,2,17,0,0,0,0,28,48,53,0,77,32,0,0,102,130,48,49,0,0,0
11,5,3,22,0,0,0,30,28,60,0,86,83,87,74,0,0,0,0,96,48,0
9,6,0,0,0,0,55,39,53,120,0,11,76,3,17,0,0,19,44,24,0,0
0,0,0,50,51,19,47,35,53,0,0,11,76,3,17,0,0,24,93,67,0,0
11,6,31,0,0,0,0,33,55,60,0,77,83,0,0,34,55,47,122,70,0,0
17,0,0,0,50,44,55,53,66,0,0,0,0,0,40,24,55,103,54,0,0,0
11,22,0,0,0,51,55,46,60,0,0,12,77,3,32,0,0,0,103,49,0,0
5,43,98,0,0,0,0,28,53,66,0,3,43,0,0,48,107,115,66,0,0,0
11,6,3,17,0,0,0,19,24,53,0,76,0,0,0,94,55,118,71,0,0,0
17,0,0,0,19,27,58,61,0,0,0,5,87,0,0,0,24,55,47,93,68,0
11,8,5,3,0,0,0,0,48,53,0,164,77,88,0,0,23,96,49,113,0,0
9,3,17,0,0,0,39,145,53,54,0,11,87,0,0,0,51,55,49,0,0,0
6,3,1,17,0,0,0,0,28,53,0,87,74,197,0,0,173,48,49,0,0,0
5,2,17,0,0,0,0,34,96,24,0,156,165,77,86,108,0,0,52,94,21,26
31,0,64,0,0,50,21,58,53,60,0,11,1,0,0,0,103,111,135,121,0,0
185,6,22,0,0,0,0,24,49,61,0,11,90,87,0,64,0,0,21,61,68,0
0,0,0,0,0,0,0,0,0,0,0,14,11,38,0,0,0,0,59,46,103,0
198,0,0,0,28,19,55,35,53,0,0,77,83,1,0,0,30,24,106,47,63,0
11,5,0,0,0,0,28,55,53,66,0,17,0,0,19,49,113,65,109,0,0,0
12,22,0,0,28,48,53,139,0,0,0,11,81,77,98,0,0,0,102,69,103,0
10,5,3,22,0,0,0,0,19,53,0,11,76,87,0,0,0,55,46,103,0,0
